case_id,team
449426006,BR_Ventas_Sellers_Longtail
449618136,BR_Ventas_Sellers_Longtail
449824552,BR_Ventas_Sellers_Longtail
448728196,BR_Ventas_Sellers_Longtail
449337151,BR_Ventas_Sellers_Longtail
448720083,BR_Ventas_Sellers_Longtail
448640429,BR_Ventas_Sellers_Longtail
448801912,BR_Ventas_Sellers_Longtail
449575426,BR_Ventas_Sellers_Longtail
449991229,BR_Ventas_Sellers_Longtail
449108720,BR_Ventas_Sellers_Longtail
449062886,BR_Ventas_Sellers_Longtail
449342766,BR_Ventas_Sellers_Longtail
449507079,BR_Ventas_Sellers_Longtail
449500785,BR_Ventas_Sellers_Longtail
449139567,BR_Ventas_Sellers_Longtail
449398312,BR_Ventas_Sellers_Longtail
448923958,BR_Ventas_Sellers_Longtail
450731913,BR_ME_Sellers_Longtail
450256493,BR_ME_Sellers_Longtail
450074360,BR_ME_Sellers_Longtail
451232896,BR_ME_Sellers_Longtail
450346285,BR_ME_Sellers_Longtail
450173620,BR_ME_Sellers_Longtail
450386364,BR_ME_Sellers_Longtail
450919350,BR_ME_Sellers_Longtail
451417956,BR_ME_Sellers_Longtail
451417931,BR_ME_Sellers_Longtail
451422265,BR_ME_Sellers_Longtail
450020446,BR_ME_Sellers_Longtail
450381737,BR_ME_Sellers_Longtail
450402879,BR_ME_Sellers_Longtail
451202196,BR_ME_Sellers_Longtail
451391508,BR_ME_Sellers_Longtail
450414649,BR_ME_Sellers_Longtail
450136506,BR_ME_Sellers_Longtail
450953963,BR_ME_Sellers_Longtail
451394973,BR_ME_Sellers_Longtail
450009683,BR_ME_Sellers_Longtail
450119553,BR_ME_Sellers_Longtail
450375953,BR_ME_Sellers_Longtail
448118393,BR_Ventas_Sellers_Longtail
448112863,BR_Ventas_Sellers_Longtail
447927963,BR_Ventas_Sellers_Longtail
447993990,BR_Ventas_Sellers_Longtail
447877963,BR_Ventas_Sellers_Longtail
447938627,BR_Ventas_Sellers_Longtail
447879719,BR_Ventas_Sellers_Longtail
447943982,BR_Ventas_Sellers_Longtail
448240551,BR_Ventas_Sellers_Longtail
448474351,BR_Ventas_Sellers_Longtail
447920635,BR_Ventas_Sellers_Longtail
448091548,BR_Ventas_Sellers_Longtail
448285018,BR_Ventas_Sellers_Longtail
448296862,BR_Ventas_Sellers_Longtail
448501802,BR_Ventas_Sellers_Longtail
447942031,BR_Ventas_Sellers_Longtail
447927919,BR_Ventas_Sellers_Longtail
448124977,BR_Ventas_Sellers_Longtail
448247250,BR_Ventas_Sellers_Longtail
448022872,BR_Ventas_Sellers_Longtail
447966389,BR_Ventas_Sellers_Longtail
448024161,BR_Ventas_Sellers_Longtail
447913030,BR_Ventas_Sellers_Longtail
448914095,BR_ME_Sellers_Longtail
448827754,BR_ME_Sellers_Longtail
449073694,BR_ME_Sellers_Longtail
448660846,BR_ME_Sellers_Longtail
449404068,BR_ME_Sellers_Longtail
449452045,BR_ME_Sellers_Longtail
448689203,BR_ME_Sellers_Longtail
448541657,BR_ME_Sellers_Longtail
448950894,BR_ME_Sellers_Longtail
448695862,BR_ME_Sellers_Longtail
448742738,BR_ME_Sellers_Longtail
448546420,BR_ME_Sellers_Longtail
448614327,BR_ME_Sellers_Longtail
448808403,BR_ME_Sellers_Longtail
448959950,BR_ME_Sellers_Longtail
448941157,BR_ME_Sellers_Longtail
448922175,BR_ME_Sellers_Longtail
448967622,BR_ME_Sellers_Longtail
449217074,BR_ME_Sellers_Longtail
449043022,BR_ME_Sellers_Longtail
449055539,BR_ME_Sellers_Longtail
449195189,BR_ME_Sellers_Longtail
449443793,BR_ME_Sellers_Longtail
449490460,BR_ME_Sellers_Longtail
449456693,BR_ME_Sellers_Longtail
449351394,BR_ME_Sellers_Longtail
449736330,BR_ME_Sellers_Longtail
449607281,BR_ME_Sellers_Longtail
449668854,BR_ME_Sellers_Longtail
449742038,BR_ME_Sellers_Longtail
449745641,BR_ME_Sellers_Longtail
449875438,BR_ME_Sellers_Longtail
449907641,BR_ME_Sellers_Longtail
449893356,BR_ME_Sellers_Longtail
449898086,BR_ME_Sellers_Longtail
448657576,BR_ME_Sellers_Longtail
448928810,BR_ME_Sellers_Longtail
448583035,BR_ME_Sellers_Longtail
449626677,BR_ME_Sellers_Longtail
449694758,BR_ME_Sellers_Longtail
448961472,BR_ME_Sellers_Longtail
448426013,BR_ME_Sellers_Longtail
449338905,BR_ME_Sellers_Longtail
448813146,BR_ME_Sellers_Longtail
448810839,BR_ME_Sellers_Longtail
449350616,BR_ME_Sellers_Longtail
449166238,BR_ME_Sellers_Longtail
449359440,BR_ME_Sellers_Longtail
453236229,BR_Ventas_Sellers_Longtail
452980174,BR_Ventas_Sellers_Longtail
453175984,BR_Ventas_Sellers_Longtail
453069491,BR_Ventas_Sellers_Longtail
452979068,BR_Ventas_Sellers_Longtail
452898067,BR_Ventas_Sellers_Longtail
453224302,BR_Ventas_Sellers_Longtail
453154922,BR_Ventas_Sellers_Longtail
453234094,BR_Ventas_Sellers_Longtail
453180594,BR_Ventas_Sellers_Longtail
452934708,BR_Ventas_Sellers_Longtail
453142264,BR_Ventas_Sellers_Longtail
452895657,BR_Ventas_Sellers_Longtail
452917588,BR_Ventas_Sellers_Longtail
452900920,BR_Ventas_Sellers_Longtail
453230343,BR_Ventas_Sellers_Longtail
452899340,BR_Ventas_Sellers_Longtail
452939388,BR_Ventas_Sellers_Longtail
452900833,BR_Ventas_Sellers_Longtail
452913125,BR_Ventas_Sellers_Longtail
452942913,BR_Ventas_Sellers_Longtail
453037988,BR_Ventas_Sellers_Longtail
452944676,BR_Ventas_Sellers_Longtail
453064467,BR_Ventas_Sellers_Longtail
453216444,BR_Ventas_Sellers_Longtail
453222921,BR_Ventas_Sellers_Longtail
452912364,BR_Ventas_Sellers_Longtail
453065595,BR_Ventas_Sellers_Longtail
453013036,BR_Ventas_Sellers_Longtail
453149039,BR_Ventas_Sellers_Longtail
453050970,BR_Ventas_Sellers_Longtail
453069188,BR_Ventas_Sellers_Longtail
452908362,BR_Ventas_Sellers_Longtail
453239448,BR_Ventas_Sellers_Longtail
453245159,BR_Ventas_Sellers_Longtail
453191273,BR_Ventas_Sellers_Longtail
453180089,BR_Ventas_Sellers_Longtail
452883035,BR_Ventas_Sellers_Longtail
452892556,BR_Ventas_Sellers_Longtail
452927117,BR_Ventas_Sellers_Longtail
453236289,BR_Ventas_Sellers_Longtail
453052509,BR_Ventas_Sellers_Longtail
452042701,BR_Ventas_Sellers_Longtail
452976152,BR_Ventas_Sellers_Longtail
452935688,BR_Ventas_Sellers_Longtail
452939830,BR_Ventas_Sellers_Longtail
452933599,BR_Ventas_Sellers_Longtail
447982010,BR_Publicaciones_Sellers_Longtail
448241425,BR_Publicaciones_Sellers_Longtail
448202450,BR_Publicaciones_Sellers_Longtail
447970457,BR_Publicaciones_Sellers_Longtail
447919754,BR_Publicaciones_Sellers_Longtail
447879979,BR_Publicaciones_Sellers_Longtail
448096541,BR_Publicaciones_Sellers_Longtail
448140434,BR_Publicaciones_Sellers_Longtail
447912423,BR_Publicaciones_Sellers_Longtail
448046699,BR_Publicaciones_Sellers_Longtail
448335232,BR_Publicaciones_Sellers_Longtail
447908458,BR_Publicaciones_Sellers_Longtail
447860590,BR_Publicaciones_Sellers_Longtail
447966043,BR_Publicaciones_Sellers_Longtail
448106874,BR_Publicaciones_Sellers_Longtail
448196801,BR_Publicaciones_Sellers_Longtail
448088450,BR_Publicaciones_Sellers_Longtail
448320930,BR_Publicaciones_Sellers_Longtail
448196193,BR_Publicaciones_Sellers_Longtail
447911865,BR_Publicaciones_Sellers_Longtail
447989953,BR_Publicaciones_Sellers_Longtail
447957690,BR_Publicaciones_Sellers_Longtail
448201752,BR_Publicaciones_Sellers_Longtail
450975737,BR_ME_Sellers_Longtail
451430008,BR_ME_Sellers_Longtail
451182794,BR_ME_Sellers_Longtail
450673563,BR_ME_Sellers_Longtail
451061055,BR_ME_Sellers_Longtail
450419858,BR_ME_Sellers_Longtail
450044292,BR_ME_Sellers_Longtail
450360494,BR_ME_Sellers_Longtail
451186858,BR_ME_Sellers_Longtail
450273488,BR_ME_Sellers_Longtail
450035884,BR_ME_Sellers_Longtail
451334581,BR_ME_Sellers_Longtail
450036490,BR_ME_Sellers_Longtail
450666254,BR_ME_Sellers_Longtail
450390138,BR_ME_Sellers_Longtail
450648023,BR_ME_Sellers_Longtail
450879254,BR_ME_Sellers_Longtail
450916539,BR_ME_Sellers_Longtail
451317163,BR_ME_Sellers_Longtail
450283578,BR_ME_Sellers_Longtail
450085683,BR_ME_Sellers_Longtail
451141907,BR_ME_Sellers_Longtail
450081243,BR_ME_Sellers_Longtail
450078221,BR_ME_Sellers_Longtail
450373185,BR_ME_Sellers_Longtail
450962960,BR_ME_Sellers_Longtail
450103188,BR_ME_Sellers_Longtail
450013922,BR_ME_Sellers_Longtail
450170203,BR_ME_Sellers_Longtail
450057980,BR_ME_Sellers_Longtail
450410722,BR_ME_Sellers_Longtail
450347743,BR_ME_Sellers_Longtail
450442786,BR_ME_Sellers_Longtail
450331952,BR_ME_Sellers_Longtail
450683256,BR_ME_Sellers_Longtail
450748363,BR_ME_Sellers_Longtail
450534981,BR_ME_Sellers_Longtail
450581415,BR_ME_Sellers_Longtail
450714800,BR_ME_Sellers_Longtail
450553604,BR_ME_Sellers_Longtail
450830368,BR_ME_Sellers_Longtail
451106234,BR_ME_Sellers_Longtail
451077469,BR_ME_Sellers_Longtail
451075141,BR_ME_Sellers_Longtail
451086270,BR_ME_Sellers_Longtail
451382256,BR_ME_Sellers_Longtail
451373158,BR_ME_Sellers_Longtail
451473213,BR_ME_Sellers_Longtail
453212186,BR_ME_Sellers_Longtail
453184890,BR_ME_Sellers_Longtail
452929428,BR_ME_Sellers_Longtail
452987130,BR_ME_Sellers_Longtail
453251644,BR_ME_Sellers_Longtail
452887410,BR_ME_Sellers_Longtail
453073870,BR_ME_Sellers_Longtail
452884137,BR_ME_Sellers_Longtail
452945366,BR_ME_Sellers_Longtail
453050827,BR_ME_Sellers_Longtail
